NZ_AQQH01000006.1	gb|AAB58161.1|ARO:3003010|ceoB	40.2	1022	596	6	46265	49288	6	1026	2.15e-214	685
NZ_AQQH01000006.1	gb|CAJ77856.1|ARO:3000777|adeF	39.4	1041	612	9	46265	49342	6	1042	8.68e-209	670
NZ_AQQH01000006.1	gb|BAE06008.1|ARO:3003699|mexQ	39.1	1044	623	8	46259	49360	4	1044	1.54e-207	666
NZ_AQQH01000006.1	gb|AAC77293.1|ARO:3001214|mdtM	59.3	398	161	1	17071	15878	5	401	3.76e-155	489
NZ_AQQH01000006.1	gb|AAG07594.1|ARO:3000808|MexI	31.2	1026	672	15	46268	49324	7	1005	2.31e-131	443
NZ_AQQH01000006.1	gb|AAG07763.1|ARO:3003031|MexW	31.1	1024	675	16	46268	49324	7	1004	4.38e-131	442
NZ_AQQH01000006.1	gb|ADO96486.1|ARO:3003953|hmrM	43.4	458	257	2	101578	100208	6	462	1.94e-116	380
NZ_AQQH01000007.1	gb|AAC75733.1|ARO:3000074|emrB	31.8	421	263	8	976	2196	20	430	9.40e-42	163
NZ_AQQH01000007.1	gb|EOU56998.1|ARO:3004597|Kpne_KpnH	31.8	421	263	8	976	2196	20	430	9.40e-42	163
NZ_AQQH01000007.1	gb|BAA11237.1|ARO:3000254|emrY	30.9	433	274	8	976	2226	24	447	8.12e-40	157
NZ_AQQH01000007.1	gb|AFK80333.1|ARO:3001313|facT	29.1	413	275	10	967	2154	29	440	1.92e-37	151
NZ_AQQH01000007.1	gb|AAF40764.1|ARO:3003962|farB	28.4	423	270	10	940	2154	7	414	3.72e-32	134
NZ_AQQH01000007.1	gb|AAD22144.1|ARO:3002698|cmlB	31.1	338	208	9	80909	79941	26	353	2.12e-26	115
NZ_AQQH01000007.1	gb|ALV80601.1|ARO:3003801|bcr-1	30.4	280	188	3	80945	80124	16	294	4.62e-26	114
NZ_AQQH01000007.1	gb|AAK52606.1|ARO:3002696|cmlA6	28.7	321	219	4	80909	79965	26	342	3.51e-25	112
NZ_AQQH01000007.1	gb|AAD04032.1|ARO:3002892|otr(B)	25.8	423	286	11	949	2169	27	437	3.96e-25	114
NZ_AQQH01000007.1	gb|AAA26057.1|ARO:3002693|cmlA1	28.7	321	219	4	80909	79965	26	342	6.33e-25	111
NZ_AQQH01000007.1	gb|ABW91179.1|ARO:3004665|cmlA8	30.5	351	216	10	80909	79908	26	365	8.49e-25	110
NZ_AQQH01000007.1	gb|CAD31707.1|ARO:3002691|Sent_cmlA	29.3	314	212	4	80888	79965	4	313	3.24e-24	108
NZ_AQQH01000007.1	gb|AAM77075.1|ARO:3002695|cmlA5	28.3	321	220	4	80909	79965	26	342	4.95e-24	108
NZ_AQQH01000007.1	gb|AAF27726.1|ARO:3002694|cmlA4	29.2	322	216	6	80909	79965	26	342	8.90e-24	107
NZ_AQQH01000007.1	gb|BAB43261.1|ARO:3007013|sdrM	32.5	197	127	3	988	1563	17	212	2.36e-21	100
NZ_AQQH01000007.1	gb|CAL30186.1|ARO:3002699|cmlB1	29.4	347	232	7	80909	79893	26	367	3.15e-21	100
NZ_AQQH01000007.1	gb|CAA79966.1|ARO:3003665|NmcR	27.3	256	176	2	78747	79514	7	252	1.31e-19	92.8
NZ_AQQH01000007.1	gb|ABZ01840.1|ARO:3005043|cmlA9	29.4	211	140	3	80909	80289	26	231	6.60e-18	89.7
NZ_AQQH01000007.1	gb|AAK76137.1|ARO:3000024|patA	30.8	214	127	8	97494	98102	343	546	1.91e-17	89.7
NZ_AQQH01000007.1	gb|BAA07072.1|ARO:3002812|pp-flo	24.6	276	194	5	80909	80109	26	296	1.16e-16	85.5
NZ_AQQH01000007.1	gb|AAG16656.1|ARO:3002705|floR	27.5	211	144	3	80909	80289	26	231	2.81e-16	84.7
NZ_AQQH01000007.1	gb|AAA99504.1|ARO:3002987|bcrA	26.6	207	136	5	6944	6327	20	211	1.30e-14	78.2
NZ_AQQH01000007.1	gb|AAC77293.1|ARO:3001214|mdtM	25.6	301	207	6	80882	80013	34	328	3.02e-09	62.8
NZ_AQQH01000007.1	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	27.4	168	119	1	80834	80340	54	221	2.13e-08	60.1
NZ_AQQH01000007.1	gb|APB03219.1|ARO:3003986|TaeA	21.3	474	289	15	7649	6423	32	486	1.69e-07	57.8
NZ_AQQH01000008.1	gb|BAM10414.1|ARO:3003039|OprA	40.2	468	261	4	4008	5378	5	464	9.32e-92	307
NZ_AQQH01000008.1	gb|CAC14596.1|ARO:3003057|smeF	39.9	459	265	5	4020	5384	13	464	9.02e-90	301
NZ_AQQH01000008.1	gb|AAB41958.1|ARO:3000802|OprJ	39.1	466	267	6	4020	5384	8	467	8.31e-87	293
NZ_AQQH01000008.1	gb|AAD51346.1|ARO:3003053|smeC	39.1	466	269	8	4011	5375	6	467	4.79e-85	288
NZ_AQQH01000008.1	gb|EGP45230.2|ARO:3004142|OprZ	38.7	450	261	8	4044	5372	13	454	3.72e-81	276
NZ_AQQH01000008.1	gb|AAL19304.1|ARO:3000791|mdsC	36.1	468	284	6	4017	5384	32	496	2.10e-78	270
NZ_AQQH01000008.1	gb|AAG03816.1|ARO:3000379|OprM	37.6	457	271	6	4041	5378	14	467	4.31e-78	268
NZ_AQQH01000008.1	gb|CAA64891.1|ARO:3000812|mtrE	37.2	462	275	7	4008	5375	6	458	1.02e-76	263
NZ_AQQH01000008.1	gb|AAX14803.1|ARO:3000782|adeK	35.5	456	269	8	4044	5375	21	463	1.15e-72	252
NZ_AQQH01000008.1	gb|ALX99516.1|ARO:3003811|adeC	33.8	471	273	9	4020	5375	11	461	2.26e-70	245
NZ_AQQH01000008.1	gb|AAL14440.1|ARO:3000775|adeB	24.3	1068	730	25	7186	10299	1	1019	2.92e-60	228
NZ_AQQH01000008.1	gb|BAE06006.1|ARO:3003705|mexN	23.0	1060	756	22	7195	10329	10	1024	3.91e-60	227
NZ_AQQH01000008.1	gb|AAP43110.2|ARO:3003923|oqxB	23.5	1062	718	27	7243	10290	18	1031	7.35e-59	223
NZ_AQQH01000008.1	gb|AAG05882.1|ARO:3000804|MexF	22.6	1061	740	19	7243	10299	18	1039	1.76e-57	219
NZ_AQQH01000008.1	gb|AAL19305.1|ARO:3000790|mdsB	23.3	1067	743	23	7213	10299	8	1037	2.95e-57	218
NZ_AQQH01000008.1	gb|ABS43151.1|ARO:3000784|cmeB	23.4	1073	726	25	7243	10326	17	1038	3.53e-57	218
NZ_AQQH01000008.1	gb|AAC73564.1|ARO:3000216|acrB	22.5	1060	750	20	7243	10323	16	1037	2.53e-55	212
NZ_AQQH01000008.1	gb|AAA74437.1|ARO:3000378|MexB	23.6	1057	719	28	7243	10290	16	1024	1.65e-53	206
NZ_AQQH01000008.1	gb|BAA16344.1|ARO:3000491|acrD	22.4	1049	746	19	7243	10299	16	1026	2.73e-53	206
NZ_AQQH01000008.1	gb|AAG07763.1|ARO:3003031|MexW	23.2	1049	736	22	7201	10299	8	1002	7.47e-53	204
NZ_AQQH01000008.1	gb|AAB41957.1|ARO:3000801|MexD	23.4	1060	722	24	7243	10305	16	1024	1.14e-52	204
NZ_AQQH01000008.1	gb|CAC14595.1|ARO:3003056|smeE	22.8	1067	724	23	7243	10299	16	1030	1.49e-52	203
NZ_AQQH01000008.1	gb|CAH14033.1|ARO:3004100|LpeB	21.9	1067	708	27	7213	10299	16	995	2.96e-52	202
NZ_AQQH01000008.1	gb|AAC76539.1|ARO:3000796|mdtF	22.9	1047	744	24	7243	10299	16	1027	4.15e-51	199
NZ_AQQH01000008.1	gb|AAX14802.1|ARO:3000781|adeJ	21.5	1065	754	21	7243	10308	16	1041	8.03e-51	198
NZ_AQQH01000009.1	gb|BAA16344.1|ARO:3000491|acrD	91.1	1037	92	0	139252	136142	1	1037	0.0	1802
NZ_AQQH01000009.1	gb|AAC73564.1|ARO:3000216|acrB	66.4	1037	345	3	139252	136151	1	1037	0.0	1284
NZ_AQQH01000009.1	gb|AAC76298.1|ARO:3000502|AcrF	63.8	1033	370	4	139252	136163	1	1032	0.0	1217
NZ_AQQH01000009.1	gb|AAA74437.1|ARO:3000378|MexB	62.2	1031	389	1	139252	136163	1	1031	0.0	1208
NZ_AQQH01000009.1	gb|CAC14595.1|ARO:3003056|smeE	61.4	1035	393	3	139252	136163	1	1034	0.0	1184
NZ_AQQH01000009.1	gb|AAC76539.1|ARO:3000796|mdtF	60.7	1032	403	3	139252	136163	1	1031	0.0	1161
NZ_AQQH01000009.1	gb|AAX14802.1|ARO:3000781|adeJ	57.0	1052	432	7	139252	136148	1	1049	0.0	1099
NZ_AQQH01000009.1	gb|AAD51345.1|ARO:3003052|smeB	54.0	1040	464	4	139252	136160	1	1035	0.0	1029
NZ_AQQH01000009.1	gb|EGP45231.1|ARO:3004144|AxyY	53.2	1036	481	3	139252	136145	1	1032	0.0	1004
NZ_AQQH01000009.1	gb|CAH35802.1|ARO:3002983|amrB	49.9	1035	515	3	139252	136148	1	1031	1.63e-299	932
NZ_AQQH01000009.1	gb|BAA34300.1|ARO:3003033|mexY	48.0	1047	521	5	139252	136142	1	1034	7.46e-290	904
NZ_AQQH01000009.1	gb|AAB41957.1|ARO:3000801|MexD	47.2	1038	542	4	139252	136145	1	1034	1.10e-280	878
NZ_AQQH01000009.1	gb|AAF42062.1|ARO:3000811|mtrD	46.6	1044	539	6	139252	136163	1	1040	3.92e-275	863
NZ_AQQH01000009.1	gb|AAL14440.1|ARO:3000775|adeB	46.3	1028	541	4	139252	136175	1	1019	4.63e-275	861
NZ_AQQH01000009.1	gb|ABS43151.1|ARO:3000784|cmeB	41.9	1033	585	9	139255	136175	1	1024	6.36e-236	748
NZ_AQQH01000009.1	gb|AAL19305.1|ARO:3000790|mdsB	40.9	1039	597	7	139246	136169	5	1039	2.96e-232	738
NZ_AQQH01000009.1	gb|AAB58161.1|ARO:3003010|ceoB	41.3	1027	589	6	139252	136205	3	1026	6.53e-229	728
NZ_AQQH01000009.1	gb|AAP43110.2|ARO:3003923|oqxB	41.4	1047	596	8	139249	136151	4	1046	2.46e-226	721
NZ_AQQH01000009.1	gb|CAJ77856.1|ARO:3000777|adeF	40.8	1038	599	8	139252	136172	3	1035	5.94e-224	714
NZ_AQQH01000009.1	gb|AAG05882.1|ARO:3000804|MexF	40.1	1046	600	9	139249	136169	4	1041	5.48e-221	706
NZ_AQQH01000009.1	gb|BAE06008.1|ARO:3003699|mexQ	39.7	1039	617	7	139246	136148	5	1039	4.46e-210	674
NZ_AQQH01000009.1	gb|AAG07763.1|ARO:3003031|MexW	31.1	1039	660	19	139240	136169	7	1004	1.86e-133	449
NZ_AQQH01000009.1	gb|AAG07594.1|ARO:3000808|MexI	30.8	1042	664	20	139246	136169	5	1005	7.48e-131	442
NZ_AQQH01000009.1	gb|AAC75136.1|ARO:3000793|mdtB	29.6	1037	695	19	139249	136169	13	1024	8.48e-111	383
NZ_AQQH01000009.1	gb|AAG05914.1|ARO:3004075|MuxC	29.5	1041	685	21	139240	136169	7	1015	4.86e-106	369
NZ_AQQH01000010.1	gb|AAC76298.1|ARO:3000502|AcrF	86.4	1032	139	1	248752	251844	1	1032	0.0	1698
NZ_AQQH01000010.1	gb|AAC73564.1|ARO:3000216|acrB	81.4	1038	191	2	248752	251859	1	1038	0.0	1603
NZ_AQQH01000010.1	gb|AAC76539.1|ARO:3000796|mdtF	71.7	1033	292	0	248752	251850	1	1033	0.0	1417
NZ_AQQH01000010.1	gb|AAA74437.1|ARO:3000378|MexB	67.6	1038	332	3	248752	251859	1	1036	0.0	1340
NZ_AQQH01000010.1	gb|BAA16344.1|ARO:3000491|acrD	64.0	1032	369	3	248752	251844	1	1030	0.0	1237
NZ_AQQH01000010.1	gb|CAC14595.1|ARO:3003056|smeE	61.6	1041	391	6	248752	251856	1	1038	0.0	1198
NZ_AQQH01000010.1	gb|AAX14802.1|ARO:3000781|adeJ	58.0	1047	421	8	248752	251844	1	1044	0.0	1129
NZ_AQQH01000010.1	gb|EGP45231.1|ARO:3004144|AxyY	54.2	1029	466	4	248752	251838	1	1024	0.0	1034
NZ_AQQH01000010.1	gb|AAD51345.1|ARO:3003052|smeB	53.8	1045	466	6	248752	251856	1	1038	0.0	1013
NZ_AQQH01000010.1	gb|CAH35802.1|ARO:3002983|amrB	51.3	1032	496	5	248752	251844	1	1026	9.55e-315	976
NZ_AQQH01000010.1	gb|AAF42062.1|ARO:3000811|mtrD	49.6	1053	506	8	248752	251859	1	1045	7.95e-300	934
NZ_AQQH01000010.1	gb|AAL14440.1|ARO:3000775|adeB	50.2	1030	499	8	248752	251832	1	1019	4.31e-297	925
NZ_AQQH01000010.1	gb|AAB41957.1|ARO:3000801|MexD	48.2	1043	501	8	248752	251826	1	1022	1.08e-288	901
NZ_AQQH01000010.1	gb|BAA34300.1|ARO:3003033|mexY	47.9	1035	527	7	248752	251844	1	1027	1.43e-281	880
NZ_AQQH01000010.1	gb|AAC75429.1|ARO:3000833|evgS	38.4	1161	598	6	73458	76595	31	1189	5.11e-250	795
NZ_AQQH01000010.1	gb|ACN32294.1|ARO:3000237|TolC	81.6	494	87	2	40840	42309	1	494	8.37e-247	756
NZ_AQQH01000010.1	gb|AAP43110.2|ARO:3003923|oqxB	42.7	1048	573	12	248755	251850	4	1040	2.23e-239	759
NZ_AQQH01000010.1	gb|AAL19305.1|ARO:3000790|mdsB	42.4	1045	572	11	248761	251838	6	1039	1.65e-238	756
NZ_AQQH01000010.1	gb|AAG05882.1|ARO:3000804|MexF	42.0	1051	574	11	248755	251838	4	1041	3.77e-236	750
NZ_AQQH01000010.1	gb|AAB58161.1|ARO:3003010|ceoB	42.4	1033	570	9	248752	251802	3	1026	7.78e-234	742
NZ_AQQH01000010.1	gb|ABS43151.1|ARO:3000784|cmeB	41.5	1029	586	9	248755	251823	3	1021	9.98e-231	733
NZ_AQQH01000010.1	gb|CAJ77856.1|ARO:3000777|adeF	41.0	1063	600	11	248752	251892	3	1054	2.38e-224	716
NZ_AQQH01000010.1	gb|BAE06008.1|ARO:3003699|mexQ	41.4	1041	581	10	248758	251835	5	1031	3.52e-218	697
NZ_AQQH01000010.1	gb|AAC76297.1|ARO:3000499|AcrE	75.5	380	88	2	247600	248724	1	380	1.10e-175	547
NZ_AQQH01000010.1	gb|AAC76093.1|ARO:3002986|bacA	89.4	273	29	0	56550	55732	1	273	1.02e-155	484
NZ_AQQH01000012.1	gb|WP_041777404.1|ARO:3004480|Bado_rpoB_RIF	44.6	1369	460	16	4384	8367	28	1138	0.0	1061
NZ_AQQH01000012.1	gb|BAD59497.1|ARO:3000501|rpoB2	44.2	1362	458	15	4384	8367	28	1121	0.0	1032
NZ_AQQH01000012.1	gb|AAK37618.1|ARO:3005008|TxR	40.3	320	171	4	30127	31083	7	307	2.12e-64	222
NZ_AQQH01000012.1	gb|BAB38260.1|ARO:3000830|cpxA	30.0	237	146	8	29073	29753	227	453	4.90e-21	98.6
NZ_AQQH01000012.1	gb|ACL82958.1|ARO:3002939|vanS_in_vanM_cl	28.2	227	141	8	29124	29759	145	364	3.80e-16	82.4
NZ_AQQH01000012.1	gb|CYF42523.1|ARO:3004047|kdpD	25.3	241	168	3	29070	29756	639	879	4.48e-15	81.3
NZ_AQQH01000012.1	gb|AAR84673.1|ARO:3002936|vanS_in_vanF_cl	28.4	225	139	8	29124	29753	145	362	1.55e-12	71.2
NZ_AQQH01000012.1	gb|MBY8651250.1|ARO:3007192|vanS_in_vanP_cl	24.2	231	151	6	29064	29714	129	349	1.94e-11	67.8
NZ_AQQH01000013.1	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	85.6	410	59	0	18106	16877	1	410	3.78e-225	689
NZ_AQQH01000013.1	gb|AAC77293.1|ARO:3001214|mdtM	42.2	377	216	2	18064	16937	11	386	1.14e-92	308
NZ_AQQH01000013.1	gb|AKA86814.1|ARO:3003746|optrA	31.8	532	348	8	50923	49358	25	551	4.12e-74	263
NZ_AQQH01000013.1	gb|AVI44920.1|ARO:3004470|poxtA	32.1	539	330	14	50923	49364	5	526	4.42e-66	236
NZ_AQQH01000013.1	gb|APB03219.1|ARO:3003986|TaeA	30.9	541	339	10	50938	49370	3	526	6.49e-65	235
NZ_AQQH01000013.1	gb|AAR84672.1|ARO:3002925|vanR_in_vanF_cl	41.2	226	132	1	2245	1568	5	229	4.12e-53	187
NZ_AQQH01000013.1	gb|AHB37625.1|ARO:3004715|Scoh_vga(E)	27.4	555	274	13	50926	49370	7	468	1.04e-51	193
NZ_AQQH01000013.1	gb|ACL82957.1|ARO:3002928|vanR_in_vanM_cl	41.9	227	130	2	2245	1568	5	230	1.50e-50	180
NZ_AQQH01000013.1	gb|ABH10964.1|ARO:3002830|vgaALC	33.8	396	222	9	50452	49358	87	473	1.21e-49	187
NZ_AQQH01000013.1	gb|AAA26684.1|ARO:3002829|vgaA	32.8	396	226	7	50452	49358	87	473	1.21e-49	187
NZ_AQQH01000013.1	gb|BAB80490.1|ARO:3007644|Cper_cplR	27.8	561	307	12	50956	49358	17	507	1.65e-49	187
NZ_AQQH01000013.1	gb|AAB95639.1|ARO:3000118|vgaB	27.3	554	302	12	50923	49358	8	492	2.21e-49	187
NZ_AQQH01000013.1	gb|ACX92986.2|ARO:3002832|vgaD	26.3	578	299	13	50938	49325	3	493	2.35e-49	186
NZ_AQQH01000013.1	gb|CBY88983.1|ARO:3002833|vgaE	31.8	418	227	10	50503	49370	69	468	3.10e-49	186
NZ_AQQH01000013.1	gb|AJP12342.1|ARO:3007637|cplR	28.1	549	302	14	50923	49358	8	490	9.44e-49	185
NZ_AQQH01000013.1	gb|APB03214.1|ARO:3003980|tetA(58)	39.0	236	143	1	82669	83373	8	243	9.84e-49	179
NZ_AQQH01000013.1	gb|NP_388442.1|ARO:3004476|vmlR	29.7	543	279	15	50938	49412	4	477	1.31e-47	181
NZ_AQQH01000013.1	gb|AAA50325.1|ARO:3003036|oleB	30.2	543	344	12	50935	49394	33	569	1.96e-47	181
NZ_AQQH01000013.1	gb|CBL58195.1|ARO:3002831|vgaC	32.0	387	227	6	50443	49370	89	468	1.97e-47	180
NZ_AQQH01000013.1	gb|MBY8651251.1|ARO:3007191|vanR_in_vanP_cl	37.7	236	141	2	2260	1568	2	236	2.66e-46	168
NZ_AQQH01000013.1	gb|AGN74946.1|ARO:3003749|salA	24.9	519	341	7	50845	49349	33	522	5.63e-46	176
NZ_AQQH01000013.1	gb|ABA71727.1|ARO:3002926|vanR_in_vanG_cl	38.9	234	133	3	2254	1574	1	231	2.04e-45	165
NZ_AQQH01000013.1	gb|QNR09092.1|ARO:3007042|msr(G)	29.9	509	253	13	50857	49433	32	470	2.06e-45	173
NZ_AQQH01000013.1	gb|DAC81085.1|ARO:3005088|msrH	29.6	517	257	16	50857	49415	32	477	3.83e-45	172
NZ_AQQH01000013.1	gb|ATC67679.1|ARO:3000838|arlR	41.1	224	120	5	2242	1574	4	216	1.08e-44	162
NZ_AQQH01000016.1	gb|AIA35096.1|ARO:3005059|LptD	99.9	782	1	0	181477	183822	1	782	0.0	1602
NZ_AQQH01000016.1	gb|AAC77293.1|ARO:3001214|mdtM	76.4	406	92	1	325878	327083	4	409	1.06e-199	617
NZ_AQQH01000016.1	gb|VWQ00850.1|ARO:3003843|leuO	83.1	302	51	0	142916	142011	13	314	5.32e-167	519
NZ_AQQH01000016.1	gb|APB03219.1|ARO:3003986|TaeA	40.7	509	295	6	250018	251535	31	535	4.45e-105	355
NZ_AQQH01000016.1	gb|AMQ12811.1|ARO:3004111|FosA6	98.6	139	2	0	334639	334223	1	139	3.32e-87	283
NZ_AQQH01000016.1	gb|ACJ41547.2|ARO:3004574|Abau_AbaQ	36.5	425	264	4	311007	312278	2	421	7.30e-86	291
NZ_AQQH01000016.1	gb|AJE60855.1|ARO:3003209|fosA5	97.8	137	3	0	334639	334229	1	137	7.37e-86	279
NZ_AQQH01000016.1	gb|AFH35853.1|ARO:3001328|Ecol_mdfA	39.1	391	236	2	325857	327026	1	390	2.99e-85	288
NZ_AQQH01000016.1	gb|AEG78825.1|ARO:3002872|FosA3	79.0	138	29	0	334639	334226	1	138	1.21e-68	229
NZ_AQQH01000016.1	gb|BAP18892.1|ARO:3003210|FosA4	78.3	138	30	0	334639	334226	1	138	1.97e-67	226
NZ_AQQH01000016.1	gb|ACC85616.1|ARO:3002804|FosA2	69.9	136	41	0	334639	334232	1	136	4.64e-61	208
NZ_AQQH01000016.1	gb|AKA86814.1|ARO:3003746|optrA	32.3	529	325	13	249979	251511	35	548	9.75e-61	225
NZ_AQQH01000016.1	gb|AAC32027.1|ARO:3002817|carA	33.1	541	311	10	249979	251484	20	548	7.25e-60	219
NZ_AQQH01000016.1	gb|QEI22965.1|ARO:3007371|FosA8	66.2	136	46	0	334639	334232	1	136	1.29e-56	195
NZ_AQQH01000016.1	gb|CAA45050.1|ARO:3002828|srmB	31.5	542	323	12	249979	251493	20	550	8.04e-56	207
NZ_AQQH01000016.1	gb|ANQ03635.1|ARO:3005162|FosA7.5	64.7	136	48	0	334639	334232	1	136	1.09e-55	192
NZ_AQQH01000016.1	gb|KKE03230.1|ARO:3004113|FosA7	64.7	136	48	0	334639	334232	1	136	1.49e-55	192
NZ_AQQH01000016.1	gb|AAG04518.1|ARO:3000149|FosA	65.2	138	45	1	334639	334226	1	135	5.44e-52	182
NZ_AQQH01000016.1	gb|AVI44920.1|ARO:3004470|poxtA	30.3	515	330	13	250018	251508	28	531	5.56e-52	196
NZ_AQQH01000016.1	gb|QHR93773.1|ARO:3005024|FosL1	63.8	138	48	1	334639	334226	1	136	8.04e-50	176
NZ_AQQH01000016.1	gb|AAD51348.1|ARO:3003066|smeR	45.0	222	116	3	244498	243836	10	226	2.24e-48	175
NZ_AQQH01000016.1	gb|AAA25550.1|ARO:3003105|dfrA3	52.5	160	75	1	188944	188468	2	161	4.39e-46	166
NZ_AQQH01000016.1	gb|ABO11759.2|ARO:3004573|Abau_AbaF	30.0	407	274	7	228797	227604	7	411	7.32e-46	175
NZ_AQQH01000016.1	gb|ABA71731.1|ARO:3002909|vanG	33.2	346	182	5	124934	124032	5	346	2.86e-45	171
